ID_ INCIDENCIA,ID_COMPONENTE,RODAMIENTO_TERMOGRAFIA,FOTO_1,URL_F1_POL,URL_APP_F1,NUMERO_POLIN,LADO_POLIN,NIVEL_DAÑO,DESCRIPCION_INCIDENCIA,TEMP_F1,ESTADO_TEMP,FOTO2_INC_CHUTE,NIVEL_DAÑO_CHUTE,POSICION_POLIN_CARGA,NUMERO_CHUTE,DESCRIPCION_INC_CHUTE,DESCRIPCION_INC_CONTRAPESO,DESCRIPCION_INC_RASPADORES,DESCRIPCION_INC_CORREA,DESCRIPCION_INC_POL_PRIN,FOTO6_INC_POL_PRIN,FOTO3_INC_CONTRA,FOTO4_INC_CINTA,FOTO5_INC_RASPADOR,FOTO45_INC_POLIN,FECHA_INSPECCION,TAG_EQUIPO,DESCRIPCION_COIMPONENTE,CONCATE_DESCRIP_TAG,RUTA_INSP,ESTADO_V2,ESTADO_INCIDENCIA
711aa0bfw,COMP00763,,5_3 INCIDENCIA_POLINES_Images/711aa0bf.FOTO_1.175807.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/711aa0bf.FOTO_1.175807.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/711aa0bf.FOTO_1.175807.jpg,,LADO ACCIONAMIENTO,BAJO,,51.0,ENFRIAR,,,,,,,,,,,,,,,22/01/2026,531-26-1157,REDUCTOR,531-26-1157 REDUCTOR,R007,REQUIERE ENFRIAMIENTO,
d9e20052w,COMP00802,,5_3 INCIDENCIA_POLINES_Images/d9e20052.FOTO_1.175935.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/d9e20052.FOTO_1.175935.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/d9e20052.FOTO_1.175935.jpg,,LADO LIBRE,BAJO,,28.0,ENFRIAR,,,,,,,,,,,,,,,22/01/2026,531-26-1162,POLÍN COLA,531-26-1162 POLÍN COLA,R007,NORMAL,
c9b1f447w,COMP00802,,5_3 INCIDENCIA_POLINES_Images/c9b1f447.FOTO_1.175946.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/c9b1f447.FOTO_1.175946.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/c9b1f447.FOTO_1.175946.jpg,,LADO ACCIONAMIENTO,BAJO,,29.0,ENFRIAR,,,,,,,,,,,,,,,22/01/2026,531-26-1162,POLÍN COLA,531-26-1162 POLÍN COLA,R007,NORMAL,
8d8d574cw,COMP00819,,5_3 INCIDENCIA_POLINES_Images/8d8d574c.FOTO_1.180959.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/8d8d574c.FOTO_1.180959.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/8d8d574c.FOTO_1.180959.jpg,,LADO LIBRE,BAJO,,31.0,ENFRIAR,,,,,,,,,,,,,,,22/01/2026,531-26-1163,POLÍN MOTRIZ,531-26-1163 POLÍN MOTRIZ,R007,NORMAL,
5001f971w,COMP00819,,5_3 INCIDENCIA_POLINES_Images/5001f971.FOTO_1.181010.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/5001f971.FOTO_1.181010.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/5001f971.FOTO_1.181010.jpg,,LADO ACCIONAMIENTO,BAJO,,30.0,ENFRIAR,,,,,,,,,,,,,,,22/01/2026,531-26-1163,POLÍN MOTRIZ,531-26-1163 POLÍN MOTRIZ,R007,NORMAL,
411c4a99w,COMP00820,,5_3 INCIDENCIA_POLINES_Images/411c4a99.FOTO_1.181022.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/411c4a99.FOTO_1.181022.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/411c4a99.FOTO_1.181022.jpg,,LADO ACCIONAMIENTO,BAJO,,47.0,ENFRIAR,,,,,,,,,,,,,,,22/01/2026,531-26-1163,REDUCTOR,531-26-1163 REDUCTOR,R007,REQUIERE ENFRIAMIENTO,
cce560a8dw,COMP00764,,5_3 INCIDENCIA_POLINES_Images/cce560a8.FOTO_1.142404.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/cce560a8.FOTO_1.142404.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/cce560a8.FOTO_1.142404.jpg,,LADO LIBRE,BAJO,,20.0,NORMAL,,,,,,,,,,,,,,,22/01/2026,531-26-1157,POLÍN COLA,531-26-1157 POLÍN COLA,R007,NORMAL,
287b002edw,COMP00764,,5_3 INCIDENCIA_POLINES_Images/287b002e.FOTO_1.142415.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/287b002e.FOTO_1.142415.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/287b002e.FOTO_1.142415.jpg,,LADO ACCIONAMIENTO,BAJO,,22.0,NORMAL,,,,,,,,,,,,,,,22/01/2026,531-26-1157,POLÍN COLA,531-26-1157 POLÍN COLA,R007,NORMAL,
c3e94b3fw,COMP00821,,5_3 INCIDENCIA_POLINES_Images/c3e94b3f.FOTO_1.181452.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/c3e94b3f.FOTO_1.181452.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/c3e94b3f.FOTO_1.181452.jpg,,LADO ACCIONAMIENTO,BAJO,,23.0,NORMAL,,,,,,,,,,,,,,,22/01/2026,531-26-1163,POLÍN COLA,531-26-1163 POLÍN COLA,R007,NORMAL,
ed147436w,COMP00821,,5_3 INCIDENCIA_POLINES_Images/ed147436.FOTO_1.181503.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/ed147436.FOTO_1.181503.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/ed147436.FOTO_1.181503.jpg,,LADO LIBRE,BAJO,,22.0,NORMAL,,,,,,,,,,,,,,,22/01/2026,531-26-1163,POLÍN COLA,531-26-1163 POLÍN COLA,R007,NORMAL,
61b7219ew,COMP00838,,5_3 INCIDENCIA_POLINES_Images/61b7219e.FOTO_1.181555.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/61b7219e.FOTO_1.181555.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/61b7219e.FOTO_1.181555.jpg,,LADO ACCIONAMIENTO,BAJO,,24.0,NORMAL,,,,,,,,,,,,,,,22/01/2026,531-26-1164,POLÍN MOTRIZ,531-26-1164 POLÍN MOTRIZ,R007,NORMAL,
09bde538w,COMP00839,,5_3 INCIDENCIA_POLINES_Images/09bde538.FOTO_1.181608.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/09bde538.FOTO_1.181608.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/09bde538.FOTO_1.181608.jpg,,LADO ACCIONAMIENTO,BAJO,,32.0,ENFRIAR,,,,,,,,,,,,,,,22/01/2026,531-26-1164,REDUCTOR,531-26-1164 REDUCTOR,R007,NORMAL,
6fa558faw,COMP00800,,5_3 INCIDENCIA_POLINES_Images/6fa558fa.FOTO_1.181651.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/6fa558fa.FOTO_1.181651.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/6fa558fa.FOTO_1.181651.jpg,,LADO LIBRE,BAJO,,25.0,NORMAL,,,,,,,,,,,,,,,22/01/2026,531-26-1162,POLÍN MOTRIZ,531-26-1162 POLÍN MOTRIZ,R007,NORMAL,
fad380e7w,COMP00840,,5_3 INCIDENCIA_POLINES_Images/fad380e7.FOTO_1.181803.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/fad380e7.FOTO_1.181803.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/fad380e7.FOTO_1.181803.jpg,,LADO ACCIONAMIENTO,BAJO,,23.0,NORMAL,,,,,,,,,,,,,,,22/01/2026,531-26-1164,POLÍN COLA,531-26-1164 POLÍN COLA,R007,NORMAL,
3441f671w,COMP00800,,5_3 INCIDENCIA_POLINES_Images/3441f671.FOTO_1.182040.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/3441f671.FOTO_1.182040.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/3441f671.FOTO_1.182040.jpg,,LADO ACCIONAMIENTO,BAJO,,26.0,NORMAL,,,,,,,,,,,,,,,22/01/2026,531-26-1162,POLÍN MOTRIZ,531-26-1162 POLÍN MOTRIZ,R007,NORMAL,
ac26dacew,COMP00801,,5_3 INCIDENCIA_POLINES_Images/ac26dace.FOTO_1.182051.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/ac26dace.FOTO_1.182051.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/ac26dace.FOTO_1.182051.jpg,,LADO ACCIONAMIENTO,BAJO,,39.0,ENFRIAR,,,,,,,,,,,,,,,22/01/2026,531-26-1162,REDUCTOR,531-26-1162 REDUCTOR,R007,NORMAL,
9219a15a,COMP01087,,5_3 INCIDENCIA_POLINES_Images/9219a15a.FOTO_1.125028.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/9219a15a.FOTO_1.125028.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/9219a15a.FOTO_1.125028.jpg,,LADO ACCIONAMIENTO,BAJO,,15.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-926,POLÍN COLA,531-26-926 POLÍN COLA,R008,NORMAL,
e9526999,COMP01087,,5_3 INCIDENCIA_POLINES_Images/e9526999.FOTO_1.125040.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/e9526999.FOTO_1.125040.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/e9526999.FOTO_1.125040.jpg,,LADO LIBRE,BAJO,,20.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-926,POLÍN COLA,531-26-926 POLÍN COLA,R008,NORMAL,
2d68ca1a,COMP01085,,5_3 INCIDENCIA_POLINES_Images/2d68ca1a.FOTO_1.125214.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/2d68ca1a.FOTO_1.125214.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/2d68ca1a.FOTO_1.125214.jpg,,LADO ACCIONAMIENTO,BAJO,,22.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-926,POLÍN MOTRIZ,531-26-926 POLÍN MOTRIZ,R008,NORMAL,
67e93a26,COMP01086,,5_3 INCIDENCIA_POLINES_Images/67e93a26.FOTO_1.125224.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/67e93a26.FOTO_1.125224.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/67e93a26.FOTO_1.125224.jpg,,LADO ACCIONAMIENTO,BAJO,,28.0,ENFRIAR,,,,,,,,,,,,,,,23/01/2026,531-26-926,REDUCTOR,531-26-926 REDUCTOR,R008,NORMAL,
51f3f9a5,COMP01085,,5_3 INCIDENCIA_POLINES_Images/51f3f9a5.FOTO_1.125233.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/51f3f9a5.FOTO_1.125233.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/51f3f9a5.FOTO_1.125233.jpg,,LADO LIBRE,BAJO,,20.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-926,POLÍN MOTRIZ,531-26-926 POLÍN MOTRIZ,R008,NORMAL,
d95f8b0e,COMP01030,,5_3 INCIDENCIA_POLINES_Images/d95f8b0e.FOTO_1.131242.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/d95f8b0e.FOTO_1.131242.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/d95f8b0e.FOTO_1.131242.jpg,,LADO LIBRE,BAJO,,27.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-917,POLÍN COLA,531-26-917 POLÍN COLA,R008,NORMAL,
c3bac818,COMP01030,,5_3 INCIDENCIA_POLINES_Images/c3bac818.FOTO_1.131307.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/c3bac818.FOTO_1.131307.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/c3bac818.FOTO_1.131307.jpg,,LADO ACCIONAMIENTO,BAJO,,26.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-917,POLÍN COLA,531-26-917 POLÍN COLA,R008,NORMAL,
7167254b,COMP01028,,5_3 INCIDENCIA_POLINES_Images/7167254b.FOTO_1.131330.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/7167254b.FOTO_1.131330.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/7167254b.FOTO_1.131330.jpg,,LADO ACCIONAMIENTO,BAJO,,23.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-917,POLÍN MOTRIZ,531-26-917 POLÍN MOTRIZ,R008,NORMAL,
ff2732f8,COMP01029,,5_3 INCIDENCIA_POLINES_Images/ff2732f8.FOTO_1.131347.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/ff2732f8.FOTO_1.131347.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/ff2732f8.FOTO_1.131347.jpg,,LADO ACCIONAMIENTO,BAJO,,34.0,ENFRIAR,,,,,,,,,,,,,,,23/01/2026,531-26-917,REDUCTOR,531-26-917 REDUCTOR,R008,NORMAL,
c12c6856,COMP01028,,5_3 INCIDENCIA_POLINES_Images/c12c6856.FOTO_1.131403.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/c12c6856.FOTO_1.131403.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/c12c6856.FOTO_1.131403.jpg,,LADO LIBRE,BAJO,,23.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-917,POLÍN MOTRIZ,531-26-917 POLÍN MOTRIZ,R008,NORMAL,
9a165249,COMP00971,,5_3 INCIDENCIA_POLINES_Images/9a165249.FOTO_1.132330.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/9a165249.FOTO_1.132330.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/9a165249.FOTO_1.132330.jpg,,LADO ACCIONAMIENTO,BAJO,,34.0,ENFRIAR,,,,,,,,,,,,,,,23/01/2026,531-26-914,POLÍN MOTRIZ,531-26-914 POLÍN MOTRIZ,R008,NORMAL,
a6c91305,COMP00972,,5_3 INCIDENCIA_POLINES_Images/a6c91305.FOTO_1.132355.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/a6c91305.FOTO_1.132355.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/a6c91305.FOTO_1.132355.jpg,,LADO ACCIONAMIENTO,BAJO,,47.0,ENFRIAR,,,,,,,,,,,,,,,23/01/2026,531-26-914,REDUCTOR,531-26-914 REDUCTOR,R008,REQUIERE ENFRIAMIENTO,
a9a527b8,COMP00859,,5_3 INCIDENCIA_POLINES_Images/a9a527b8.FOTO_1.132714.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/a9a527b8.FOTO_1.132714.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/a9a527b8.FOTO_1.132714.jpg,,LADO ACCIONAMIENTO,BAJO,,25.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-903,POLÍN COLA,531-26-903 POLÍN COLA,R008,NORMAL,
7177903d,COMP00857,,5_3 INCIDENCIA_POLINES_Images/7177903d.FOTO_1.132726.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/7177903d.FOTO_1.132726.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/7177903d.FOTO_1.132726.jpg,,LADO LIBRE,BAJO,,26.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-903,POLÍN MOTRIZ,531-26-903 POLÍN MOTRIZ,R008,NORMAL,
f41b5c98,COMP00857,,5_3 INCIDENCIA_POLINES_Images/f41b5c98.FOTO_1.132804.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/f41b5c98.FOTO_1.132804.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/f41b5c98.FOTO_1.132804.jpg,,LADO LIBRE,BAJO,,22.0,NORMAL,,,,,,,,,,,,,,,23/01/2026,531-26-903,POLÍN MOTRIZ,531-26-903 POLÍN MOTRIZ,R008,NORMAL,
d324e6bc,COMP00857,,5_3 INCIDENCIA_POLINES_Images/d324e6bc.FOTO_1.132820.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/d324e6bc.FOTO_1.132820.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/d324e6bc.FOTO_1.132820.jpg,,LADO ACCIONAMIENTO,BAJO,,33.0,ENFRIAR,,,,,,,,,,,,,,,23/01/2026,531-26-903,POLÍN MOTRIZ,531-26-903 POLÍN MOTRIZ,R008,NORMAL,
f3402913,COMP00858,,5_3 INCIDENCIA_POLINES_Images/f3402913.FOTO_1.132829.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/f3402913.FOTO_1.132829.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/f3402913.FOTO_1.132829.jpg,,LADO ACCIONAMIENTO,BAJO,,49.0,ENFRIAR,,,,,,,,,,,,,,,23/01/2026,531-26-903,REDUCTOR,531-26-903 REDUCTOR,R008,REQUIERE ENFRIAMIENTO,
1dcbd296,COMP00876,,5_3 INCIDENCIA_POLINES_Images/1dcbd296.FOTO_1.132959.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/1dcbd296.FOTO_1.132959.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/1dcbd296.FOTO_1.132959.jpg,,LADO ACCIONAMIENTO,BAJO,,45.0,ENFRIAR,,,,,,,,,,,,,,,23/01/2026,531-26-904,POLÍN MOTRIZ,531-26-904 POLÍN MOTRIZ,R008,NORMAL,
52094bf1,COMP00877,,5_3 INCIDENCIA_POLINES_Images/52094bf1.FOTO_1.133009.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/52094bf1.FOTO_1.133009.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/52094bf1.FOTO_1.133009.jpg,,LADO ACCIONAMIENTO,BAJO,,50.0,ENFRIAR,,,,,,,,,,,,,,,23/01/2026,531-26-904,REDUCTOR,531-26-904 REDUCTOR,R008,REQUIERE ENFRIAMIENTO,
8c95e93e,COMP00878,,5_3 INCIDENCIA_POLINES_Images/8c95e93e.FOTO_1.133020.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/8c95e93e.FOTO_1.133020.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/8c95e93e.FOTO_1.133020.jpg,,LADO ACCIONAMIENTO,BAJO,,28.0,ENFRIAR,,,,,,,,,,,,,,,23/01/2026,531-26-904,POLÍN COLA,531-26-904 POLÍN COLA,R008,NORMAL,
